id1 id2
1_internal_16084 5_internal_8128
2_internal_13431 5_internal_8403
8_internal_6923 16_internal_5523
3_internal_11140 17_internal_7885
3_internal_10709 17_internal_7958
11_internal_7547 18_internal_3044
2_internal_13437 3_internal_10819
8_internal_6702 18_internal_3502
1_internal_16084 18_internal_3502
10_internal_7528 14_internal_5459
13_internal_3738 20_internal_4966
1_internal_16597 17_internal_7792
5_internal_8161 11_internal_8882
11_internal_7511 20_internal_4768
3_internal_10703 19_internal_6064
7_internal_8417 9_internal_6875
6_internal_9964 14_internal_5521
8_internal_7398 13_internal_5064
9_internal_6506 20_internal_4966
8_internal_7016 9_internal_6601
10_internal_8145 19_internal_5787
3_internal_11303 17_internal_7987
5_internal_8999 10_internal_7527
8_internal_7016 11_internal_7480
11_internal_7480 13_internal_3721
4_internal_7325 13_internal_5064
11_internal_7503 17_internal_8036
1_internal_17976 20_internal_4768
11_internal_7804 14_internal_5402
3_internal_11677 6_internal_9964
2_internal_13496 5_internal_8999
8_internal_6780 19_internal_5825
6_internal_9964 12_internal_8839
3_internal_11026 21_internal_2563
12_internal_8503 19_internal_5807
6_internal_9964 12_internal_9475
9_internal_6481 14_internal_5413
1_internal_16275 11_internal_7804
5_internal_8206 8_internal_7333
1_internal_17298 4_internal_7100
5_internal_8892 11_internal_7520
8_internal_7595 14_internal_5413
3_internal_10797 19_internal_5899
17_internal_8036 20_internal_4768
9_internal_6601 19_internal_5878
6_internal_10475 12_internal_8552
3_internal_10929 14_internal_5411
6_internal_10475 14_internal_5402
3_internal_10963 12_internal_8589
12_internal_8589 14_internal_5459
5_internal_9260 8_internal_6914
2_internal_13637 10_internal_8977
2_internal_13637 13_internal_3824
13_internal_3738 21_internal_2563
3_internal_10753 22_internal_3233
2_internal_15666 17_internal_7949
8_internal_6686 19_internal_5825
12_internal_9475 14_internal_5798
17_internal_8036 22_internal_3291
5_internal_8128 17_internal_9226
2_internal_13014 19_internal_5787
2_internal_13431 14_internal_5798
1_internal_23065 19_internal_5928
2_internal_13147 11_internal_7504
1_internal_16974 22_internal_3370
7_internal_8386 12_internal_8839
6_internal_9831 22_internal_3284
3_internal_11026 14_internal_5885
6_internal_9964 10_internal_8142
1_internal_16084 4_internal_7561
11_internal_7804 12_internal_8839
3_internal_10709 22_internal_3233
16_internal_6130 17_internal_8010
2_internal_16869 19_internal_5996
2_internal_16062 20_internal_4925
5_internal_8892 13_internal_3719
7_internal_7975 8_internal_6923
1_internal_23065 11_internal_8981
11_internal_8096 12_internal_9475
1_internal_18445 11_internal_7893
1_internal_16336 14_internal_5521
6_internal_10475 11_internal_8541
5_internal_9260 14_internal_5666
9_internal_7444 19_internal_5928
2_internal_13431 14_internal_5402
4_internal_6905 12_internal_8770
6_internal_9964 8_internal_6835
11_internal_7750 19_internal_6365
5_internal_8128 8_internal_6914
8_internal_7062 9_internal_6544
1_internal_17298 19_internal_5928
4_internal_7325 19_internal_5863
1_internal_15977 8_internal_7062
9_internal_6481 13_internal_3738
2_internal_13131 11_internal_8882
2_internal_16062 9_internal_6481
5_internal_8206 22_internal_3216
7_internal_8132 8_internal_6976
1_internal_16205 6_internal_10586
8_internal_6686 10_internal_8215
2_internal_13437 6_internal_10472
1_internal_17298 8_internal_6976
6_internal_10472 11_internal_8541
1_internal_16104 2_internal_13170
7_internal_7975 16_internal_5510
7_internal_8084 16_internal_6270
2_internal_13320 3_internal_10753
12_internal_9417 13_internal_3928
2_internal_16454 3_internal_13788
3_internal_10926 17_internal_7920
17_internal_8010 22_internal_3424
10_internal_7559 13_internal_5064
3_internal_10709 22_internal_3284
14_internal_5885 16_internal_6130
3_internal_13788 11_internal_9261
2_internal_14775 22_internal_3249
3_internal_11026 16_internal_5608
1_internal_16974 10_internal_7559
3_internal_10703 4_internal_7359
6_internal_9964 17_internal_7827
1_internal_15959 19_internal_5967
16_internal_5608 21_internal_2563
13_internal_3758 18_internal_3502
2_internal_13914 7_internal_8386
1_internal_16470 2_internal_13131
5_internal_8161 6_internal_12232
11_internal_7547 19_internal_5928
4_internal_7561 9_internal_6544
5_internal_8205 19_internal_5970
2_internal_14138 3_internal_11084
4_internal_7359 11_internal_7504
11_internal_7811 14_internal_5402
1_internal_18413 11_internal_7804
1_internal_16470 6_internal_10475
10_internal_8145 19_internal_6129
5_internal_8161 7_internal_8262
11_internal_8218 15_internal_5589
3_internal_11303 6_internal_12232
2_internal_13014 15_internal_5846
6_internal_9918 12_internal_8884
1_internal_16538 16_internal_5920
1_internal_16205 6_internal_10793
4_internal_6905 10_internal_8145
15_internal_5589 22_internal_3341
11_internal_7853 17_internal_7818
9_internal_6481 12_internal_9036
10_internal_8215 19_internal_5825
14_internal_5885 16_internal_5608
1_internal_15977 11_internal_7827
2_internal_16062 3_internal_12855
8_internal_7333 19_internal_6031
1_internal_16597 4_internal_7561
3_internal_11026 17_internal_8010
2_internal_13320 19_internal_5814
8_internal_6835 14_internal_5402
1_internal_23065 10_internal_8200
7_internal_8709 16_internal_5556
14_internal_5413 18_internal_3044
10_internal_8215 22_internal_3424
2_internal_15591 6_internal_10124
2_internal_14140 7_internal_8179
19_internal_5928 21_internal_2115
4_internal_7091 11_internal_7629
1_internal_17298 20_internal_4966
7_internal_8386 11_internal_7804
4_internal_6905 12_internal_8589
1_internal_16974 7_internal_8056
11_internal_8082 17_internal_8036
1_internal_16035 16_internal_5915
1_internal_18827 2_internal_14138
1_internal_20060 11_internal_7633
1_internal_23134 21_internal_3592
5_internal_8999 12_internal_8561
10_internal_7731 11_internal_7607
6_internal_9831 14_internal_5475
8_internal_6780 20_internal_4966
7_internal_8386 12_internal_9475
6_internal_12232 11_internal_7804
8_internal_6686 11_internal_7557
11_internal_7511 12_internal_8613
5_internal_8403 7_internal_8262
1_internal_18413 3_internal_11677
17_internal_8036 21_internal_2154
2_internal_13914 12_internal_8839
5_internal_8133 12_internal_8839
1_internal_20129 13_internal_3722
2_internal_14140 11_internal_7633
20_internal_4564 22_internal_3291
1_internal_18827 11_internal_8882
11_internal_7629 19_internal_5787
11_internal_7750 19_internal_5787
2_internal_13496 8_internal_6976
1_internal_18445 4_internal_7052
2_internal_13014 10_internal_7528
2_internal_13556 9_internal_6544
2_internal_15046 6_internal_12876
5_internal_8133 12_internal_9475
5_internal_9260 19_internal_5810
8_internal_7398 11_internal_7708
4_internal_7052 5_internal_8645
2_internal_15709 17_internal_8154
1_internal_18445 21_internal_2154
3_internal_10929 6_internal_9964
5_internal_8206 8_internal_7595
11_internal_8375 19_internal_5807
10_internal_8145 19_internal_6365
3_internal_11303 4_internal_9231
3_internal_11303 6_internal_10475
3_internal_10797 6_internal_10303
11_internal_7750 14_internal_5459
2_internal_13556 17_internal_9226
11_internal_7629 15_internal_5846
2_internal_13637 17_internal_8010
5_internal_8161 12_internal_8839
4_internal_7561 8_internal_6914
1_internal_16048 4_internal_6905
11_internal_7853 14_internal_5413
7_internal_8262 11_internal_8096
11_internal_7947 16_internal_5510
10_internal_7559 20_internal_4768
1_internal_16974 11_internal_7503
2_internal_14140 3_internal_11288
2_internal_13637 21_internal_2563
7_internal_8326 20_internal_4925
3_internal_10819 14_internal_5411
2_internal_13914 12_internal_8867
6_internal_10475 7_internal_8196
11_internal_7520 17_internal_7987
13_internal_3928 17_internal_8010
4_internal_7359 17_internal_7958
5_internal_8206 19_internal_5825
2_internal_15709 17_internal_8010
5_internal_8128 22_internal_3550
11_internal_7547 17_internal_7818
1_internal_23065 9_internal_6601
4_internal_6994 19_internal_5810
7_internal_8171 19_internal_5786
6_internal_9928 11_internal_8882
5_internal_8133 11_internal_7811
7_internal_8386 17_internal_7827
7_internal_8709 10_internal_7559
14_internal_5885 15_internal_6791
2_internal_13437 6_internal_9928
1_internal_16518 2_internal_13437
1_internal_16104 9_internal_6797
9_internal_6506 19_internal_5825
6_internal_9918 11_internal_7853
2_internal_16062 5_internal_8206
1_internal_18413 6_internal_9964
1_internal_15666 10_internal_9166
2_internal_13496 18_internal_3062
1_internal_17976 7_internal_8709
6_internal_10303 10_internal_8215
11_internal_7557 14_internal_5885
3_internal_11387 17_internal_7920
9_internal_6481 19_internal_5825
1_internal_17298 8_internal_6780
4_internal_6952 8_internal_7002
2_internal_14140 5_internal_9260
1_internal_18827 5_internal_8133
1_internal_15703 3_internal_12855
2_internal_13437 3_internal_11303
13_internal_3760 17_internal_7987
1_internal_16463 8_internal_6780
6_internal_9928 11_internal_8096
11_internal_7503 20_internal_4564
16_internal_6270 17_internal_9226
8_internal_7062 17_internal_9226
1_internal_15666 19_internal_6129
5_internal_8206 8_internal_6780
1_internal_15990 20_internal_4564
11_internal_7804 12_internal_8867
2_internal_13637 6_internal_9918
2_internal_13637 22_internal_3216
18_internal_3044 19_internal_5869
3_internal_10709 4_internal_7359
17_internal_7965 22_internal_3370
14_internal_5413 20_internal_4925
18_internal_3062 19_internal_5878
2_internal_14775 22_internal_3291
2_internal_16454 17_internal_9044
6_internal_10303 14_internal_5413
4_internal_7075 6_internal_10475
3_internal_10753 17_internal_7885
7_internal_8132 11_internal_8218
12_internal_8561 22_internal_3341
2_internal_13437 3_internal_10929
17_internal_7920 22_internal_3341
17_internal_7885 19_internal_5970
1_internal_15703 7_internal_9146
3_internal_10703 16_internal_5920
4_internal_6941 16_internal_5476
12_internal_8503 19_internal_5787
1_internal_20563 12_internal_8918
11_internal_7824 17_internal_8574
12_internal_8884 19_internal_5786
5_internal_8645 22_internal_3291
6_internal_9918 22_internal_3424
5_internal_9260 7_internal_8084
2_internal_14307 17_internal_7987
8_internal_6923 14_internal_5396
12_internal_8876 18_internal_3062
1_internal_15713 17_internal_7619
1_internal_15959 19_internal_5970
1_internal_16470 11_internal_7811
7_internal_8056 20_internal_4768
9_internal_7303 22_internal_3249
5_internal_8133 10_internal_8142
16_internal_6514 19_internal_5807
4_internal_7194 14_internal_5521
6_internal_9964 14_internal_5798
2_internal_13431 17_internal_8208
11_internal_7547 19_internal_5934
2_internal_13711 5_internal_8892
8_internal_7016 22_internal_3219
3_internal_11303 5_internal_8161
11_internal_7520 13_internal_3760
2_internal_13556 5_internal_9260
6_internal_10038 10_internal_7527
12_internal_9036 16_internal_5608
17_internal_8010 19_internal_5899
4_internal_7561 11_internal_7633
4_internal_6905 19_internal_6365
5_internal_8206 16_internal_5608
4_internal_7359 22_internal_3233
10_internal_7663 20_internal_4966
3_internal_11288 4_internal_7561
10_internal_7528 11_internal_7750
10_internal_7527 12_internal_8876
1_internal_18445 14_internal_6170
10_internal_7528 11_internal_7629
2_internal_13009 19_internal_5807
9_internal_7303 17_internal_7900
13_internal_3738 14_internal_5885
1_internal_16205 8_internal_6780
1_internal_20060 11_internal_7827
3_internal_12855 8_internal_6780
1_internal_18827 7_internal_8386
11_internal_8541 12_internal_8552
11_internal_7511 16_internal_5556
1_internal_20129 14_internal_5885
14_internal_6170 18_internal_3167
11_internal_7853 17_internal_8010
5_internal_8403 11_internal_8882
1_internal_18413 5_internal_8161
1_internal_18413 6_internal_10583
8_internal_6835 11_internal_8882
9_internal_7303 22_internal_3291
7_internal_8171 17_internal_8010
3_internal_11303 6_internal_9964
10_internal_8145 12_internal_8770
1_internal_16538 4_internal_7359
2_internal_13245 5_internal_8999
16_internal_6130 22_internal_3424
1_internal_16463 11_internal_8218
2_internal_15666 7_internal_8132
2_internal_13320 16_internal_5421
6_internal_10303 16_internal_5608
1_internal_15713 10_internal_9166
14_internal_5459 17_internal_7619
1_internal_15892 17_internal_8036
14_internal_5413 17_internal_7818
3_internal_10897 19_internal_5787
4_internal_7088 14_internal_5411
12_internal_8839 14_internal_5411
3_internal_11227 5_internal_8133
13_internal_3928 16_internal_5608
11_internal_7699 20_internal_4564
2_internal_14138 12_internal_9475
8_internal_6976 11_internal_8218
10_internal_10862 22_internal_3424
5_internal_8205 8_internal_6776
1_internal_24187 11_internal_7607
6_internal_10303 20_internal_4750
3_internal_11227 6_internal_10790
14_internal_5885 19_internal_5928
5_internal_8161 12_internal_9475
2_internal_13711 6_internal_10169
11_internal_7947 22_internal_3254
2_internal_13203 11_internal_8096
1_internal_19835 15_internal_5879
10_internal_8200 11_internal_7853
2_internal_13014 19_internal_6365
7_internal_8056 11_internal_7708
4_internal_7194 14_internal_5402
2_internal_13914 14_internal_5411
11_internal_7834 19_internal_5863
6_internal_10586 17_internal_8541
1_internal_16538 17_internal_7748
1_internal_18413 12_internal_8839
6_internal_11929 19_internal_5901
1_internal_18413 6_internal_9928
9_internal_10192 20_internal_7343
4_internal_7194 5_internal_9519
7_internal_8935 12_internal_9475
11_internal_7480 17_internal_7920
7_internal_8132 8_internal_7016
2_internal_13046 3_internal_11387
17_internal_7885 21_internal_2675
12_internal_10073 19_internal_6365
1_internal_15892 5_internal_8524
2_internal_13009 11_internal_7789
19_internal_5834 20_internal_4925
11_internal_7789 12_internal_8770
8_internal_7595 18_internal_3044
14_internal_5419 19_internal_5786
5_internal_8133 17_internal_7827
11_internal_7633 19_internal_5810
10_internal_8215 22_internal_3216
10_internal_7978 22_internal_3249
1_internal_16974 21_internal_2154
11_internal_7633 16_internal_6270
5_internal_9519 11_internal_8882
1_internal_19027 13_internal_3719
1_internal_15990 6_internal_10195
7_internal_8025 11_internal_7504
2_internal_13437 7_internal_8262
9_internal_6544 19_internal_5810
1_internal_19835 2_internal_14830
12_internal_8839 17_internal_7827
8_internal_6780 9_internal_6506
17_internal_7900 22_internal_3249
1_internal_16048 12_internal_8770
2_internal_13637 14_internal_5413
7_internal_8709 21_internal_2154
2_internal_14138 3_internal_11677
2_internal_13711 11_internal_7520
12_internal_8884 19_internal_5825
3_internal_10819 6_internal_10475
1_internal_17471 11_internal_7629
4_internal_7052 15_internal_5603
2_internal_13046 12_internal_8941
7_internal_8132 11_internal_7526
18_internal_3044 19_internal_5825
14_internal_5419 19_internal_6149
9_internal_6481 19_internal_5928
7_internal_8330 8_internal_7002
2_internal_16454 7_internal_12268
9_internal_6528 21_internal_2408
13_internal_5064 16_internal_5927
2_internal_13914 3_internal_10819
1_internal_15958 13_internal_3719
1_internal_24187 10_internal_7731
8_internal_8626 17_internal_8010
7_internal_8179 9_internal_6544
3_internal_11303 5_internal_8892
10_internal_7528 11_internal_8375
1_internal_18413 5_internal_8133
17_internal_8010 19_internal_5996
11_internal_7520 12_internal_8839
2_internal_14209 12_internal_8839
11_internal_7947 16_internal_5545
3_internal_10703 22_internal_3284
8_internal_6780 10_internal_7663
6_internal_10475 14_internal_5411
11_internal_7853 22_internal_3216
5_internal_8403 14_internal_5402
9_internal_6601 11_internal_7526
12_internal_8589 15_internal_5846
3_internal_10929 6_internal_10169
1_internal_17298 13_internal_3738
4_internal_7219 5_internal_8133
3_internal_10753 16_internal_5920
4_internal_7194 14_internal_5411
3_internal_11288 19_internal_5810
2_internal_13431 14_internal_5521
1_internal_16538 6_internal_9831
2_internal_14775 15_internal_5757
2_internal_13431 12_internal_8918
