"id1" "id2"
"5071" "11_internal_7842" "14_internal_5530"
"49291" "3_internal_11279" "11_internal_7586"
"82312" "9_internal_7385" "11_internal_8090"
"47272" "2_internal_15434" "8_internal_7159"
"71818" "6_internal_10917" "20_internal_5113"
"14678" "1_internal_19663" "20_internal_6853"
"68257" "6_internal_11415" "11_internal_8580"
"48218" "2_internal_14117" "9_internal_7140"
"11503" "1_internal_17272" "15_internal_6362"
"4862" "11_internal_8863" "13_internal_4070"
"51125" "3_internal_11816" "15_internal_5947"
"36392" "2_internal_13409" "11_internal_8863"
"365" "10_internal_8290" "11_internal_8098"
"81374" "8_internal_6862" "22_internal_3529"
"15068" "12_internal_9055" "14_internal_6673"
"50766" "3_internal_11622" "14_internal_5558"
"82285" "9_internal_6877" "11_internal_8104"
"38104" "2_internal_18560" "14_internal_5664"
"19627" "1_internal_18037" "2_internal_13337"
"830" "10_internal_8417" "12_internal_9305"
"48330" "2_internal_14280" "9_internal_7148"
"22149" "1_internal_24313" "3_internal_14331"
"26402" "15_internal_5762" "19_internal_6679"
"79119" "8_internal_8410" "13_internal_4070"
"79002" "8_internal_7391" "12_internal_10451"
"80671" "8_internal_7229" "19_internal_6246"
"46316" "2_internal_14060" "6_internal_10291"
"22293" "1_internal_16912" "3_internal_11821"
"51887" "3_internal_11639" "17_internal_7924"
"6841" "11_internal_8090" "19_internal_6460"
"46718" "2_internal_20932" "7_internal_8782"
"39341" "2_internal_14093" "16_internal_6140"
"32961" "1_internal_16770" "8_internal_7287"
"36168" "2_internal_14044" "11_internal_8035"
"18346" "12_internal_9267" "21_internal_2190"
"60217" "4_internal_7625" "22_internal_3734"
"34900" "2_internal_14014" "10_internal_9405"
"23355" "14_internal_5558" "16_internal_6808"
"66298" "5_internal_10515" "6_internal_9867"
"51134" "3_internal_11424" "15_internal_6074"
"51703" "3_internal_10865" "17_internal_8959"
"17853" "12_internal_9126" "20_internal_6021"
"83723" "9_internal_7385" "17_internal_9050"
"32093" "18_internal_3668" "19_internal_6035"
"28809" "1_internal_17181" "6_internal_10302"
"71228" "6_internal_10782" "18_internal_3399"
"20054" "1_internal_16329" "2_internal_16821"
"70515" "6_internal_11423" "16_internal_5606"
"59204" "4_internal_7477" "17_internal_7995"
"21212" "13_internal_4070" "17_internal_8494"
"17443" "1_internal_18344" "21_internal_2668"
"15311" "12_internal_8975" "14_internal_5761"
"29671" "1_internal_18464" "6_internal_10351"
"60285" "4_internal_7847" "22_internal_3362"
"61390" "4_internal_10430" "7_internal_12501"
"68667" "6_internal_11531" "11_internal_8461"
"72755" "6_internal_10358" "7_internal_8942"
"19798" "1_internal_16653" "2_internal_13569"
"36734" "2_internal_15873" "12_internal_9110"
"10853" "1_internal_16768" "14_internal_5775"
"21798" "1_internal_16484" "3_internal_11805"
"8664" "11_internal_7586" "22_internal_3362"
"81416" "8_internal_8862" "22_internal_3443"
"6563" "11_internal_7860" "19_internal_7031"
"15571" "12_internal_9262" "15_internal_6851"
"67383" "5_internal_8394" "8_internal_9562"
"47533" "2_internal_13204" "8_internal_7250"
"82733" "9_internal_7140" "12_internal_8852"
"29005" "1_internal_17077" "6_internal_10363"
"68264" "6_internal_10917" "11_internal_8867"
"10838" "1_internal_16848" "14_internal_5775"
"14990" "12_internal_8639" "13_internal_4159"
"8439" "11_internal_7806" "21_internal_2282"
"36515" "21_internal_2515" "22_internal_3889"
"61066" "4_internal_7920" "6_internal_12872"
"30004" "17_internal_7821" "18_internal_3165"
"46304" "2_internal_14060" "6_internal_10247"
"40731" "2_internal_13266" "18_internal_3348"
"77029" "7_internal_8694" "22_internal_3429"
"12320" "1_internal_18340" "17_internal_8145"
"18132" "12_internal_9110" "21_internal_2377"
"76525" "7_internal_8682" "19_internal_7199"
"84631" "9_internal_7309" "22_internal_3328"
"77006" "7_internal_8164" "21_internal_2190"
"44066" "2_internal_14444" "4_internal_7794"
"28083" "16_internal_6050" "17_internal_8329"
"21527" "13_internal_3901" "20_internal_5211"
"63010" "5_internal_8394" "11_internal_8863"
"66189" "5_internal_8771" "22_internal_3495"
"36178" "2_internal_13479" "11_internal_7586"
"20711" "1_internal_27348" "2_internal_14232"
"52403" "3_internal_12222" "19_internal_6126"
"34924" "2_internal_13573" "10_internal_8446"
"39532" "2_internal_16936" "16_internal_6473"
"19133" "1_internal_23328" "2_internal_14538"
"79234" "8_internal_7091" "13_internal_4271"
"9953" "1_internal_17026" "13_internal_3981"
"24377" "14_internal_6736" "20_internal_6285"
"46539" "2_internal_15141" "7_internal_8186"
"60499" "4_internal_8042" "5_internal_8944"
"22704" "1_internal_16372" "3_internal_11701"
"38762" "2_internal_13573" "15_internal_6434"
"55870" "3_internal_11957" "8_internal_6862"
"36691" "2_internal_13762" "12_internal_10760"
"1430" "10_internal_7937" "15_internal_5609"
"42687" "2_internal_15813" "22_internal_3232"
"54941" "3_internal_11816" "6_internal_9921"
"9680" "1_internal_17401" "12_internal_9110"
"54157" "3_internal_12374" "5_internal_8394"
"38166" "2_internal_13803" "14_internal_5719"
"71549" "6_internal_10358" "19_internal_5894"
"7808" "1_internal_16768" "11_internal_9519"
"29569" "1_internal_16533" "6_internal_11423"
"15257" "12_internal_8546" "14_internal_5420"
"35611" "2_internal_14410" "11_internal_8473"
"45194" "2_internal_14696" "5_internal_8660"
"27755" "1_internal_18097" "5_internal_9676"
"73681" "6_internal_10689" "9_internal_7140"
"68092" "6_internal_9847" "10_internal_8290"
"20913" "13_internal_3849" "15_internal_5551"
"41622" "2_internal_14084" "20_internal_4702"
"54825" "3_internal_10865" "6_internal_10581"
"26412" "15_internal_6182" "19_internal_6284"
"52614" "3_internal_12464" "19_internal_6449"
"56772" "4_internal_7356" "10_internal_7763"
"32860" "1_internal_16135" "8_internal_7287"
"73597" "6_internal_10659" "9_internal_6837"
"76875" "7_internal_8874" "21_internal_2515"
"47865" "2_internal_15427" "8_internal_7537"
"46072" "2_internal_14923" "6_internal_10291"
"10482" "1_internal_16421" "14_internal_5872"
"168" "10_internal_7836" "11_internal_7724"
"18543" "12_internal_9267" "22_internal_3487"
"50785" "3_internal_11672" "14_internal_8453"
"6174" "11_internal_7625" "17_internal_8627"
"20636" "1_internal_15899" "2_internal_14260"
"69534" "6_internal_11263" "13_internal_4159"
"13054" "1_internal_18340" "18_internal_3144"
"84477" "9_internal_7159" "21_internal_2377"
"37829" "2_internal_14342" "13_internal_4241"
"63643" "5_internal_8525" "12_internal_9107"
"52612" "3_internal_12464" "19_internal_5968"
"60524" "4_internal_7677" "5_internal_8477"
"59492" "4_internal_7831" "19_internal_5811"
"68070" "6_internal_11460" "10_internal_8290"
"50378" "3_internal_11957" "13_internal_3883"
"81392" "8_internal_7057" "22_internal_3457"
"36835" "2_internal_13832" "12_internal_8486"
"58805" "4_internal_7728" "16_internal_6564"
"8634" "11_internal_7789" "22_internal_3417"
"29997" "17_internal_7928" "18_internal_3250"
"66976" "5_internal_9256" "7_internal_8364"
"36713" "2_internal_14814" "12_internal_10370"
"83675" "9_internal_7309" "17_internal_7890"
"84193" "9_internal_7917" "19_internal_5968"
"9058" "1_internal_16591" "12_internal_8729"
"47783" "2_internal_14060" "8_internal_7057"
"59311" "4_internal_7356" "18_internal_3167"
"22047" "1_internal_15656" "3_internal_11805"
"5599" "11_internal_7635" "15_internal_6882"
"75784" "7_internal_8234" "16_internal_5606"
"51231" "3_internal_11864" "15_internal_5745"
"1538" "10_internal_8803" "15_internal_6532"
"31835" "1_internal_19194" "7_internal_8536"
"6545" "11_internal_8551" "19_internal_6246"
"58670" "4_internal_7050" "15_internal_6532"
"34039" "1_internal_23328" "9_internal_6805"
"65283" "5_internal_8274" "19_internal_5811"
"9386" "1_internal_15832" "12_internal_10140"
"4436" "11_internal_8044" "12_internal_8617"
"9491" "1_internal_16523" "12_internal_9232"
"32260" "18_internal_3399" "20_internal_7534"
"27132" "1_internal_15656" "5_internal_9243"
"48824" "3_internal_11767" "10_internal_8803"
"60550" "4_internal_9979" "5_internal_8771"
"29324" "1_internal_18837" "6_internal_10358"
"65030" "5_internal_12083" "17_internal_7876"
"2084" "10_internal_9405" "17_internal_9237"
"38895" "2_internal_14685" "15_internal_6074"
"77748" "7_internal_8186" "9_internal_7454"
"67053" "5_internal_9676" "7_internal_8412"
"54158" "3_internal_12374" "5_internal_9356"
"82464" "9_internal_6752" "12_internal_8639"
"4573" "11_internal_8098" "12_internal_9262"
"64568" "5_internal_11007" "16_internal_6771"
"4816" "11_internal_9115" "13_internal_4070"
"54501" "3_internal_13594" "5_internal_8879"
"53916" "3_internal_11639" "4_internal_7847"
"54238" "3_internal_10865" "5_internal_9676"
"4802" "11_internal_7844" "13_internal_4163"
"64478" "5_internal_8375" "15_internal_5555"
"62318" "5_internal_8662" "10_internal_8554"
"19372" "1_internal_22292" "2_internal_20327"
"79524" "8_internal_7391" "14_internal_5761"
"3345" "1_internal_16036" "10_internal_8041"
"65567" "5_internal_8525" "19_internal_6383"
"22466" "1_internal_15832" "3_internal_11805"
"28553" "16_internal_7874" "20_internal_7534"
"6026" "11_internal_9424" "17_internal_7681"
"16725" "12_internal_9727" "18_internal_3671"
"60950" "4_internal_8302" "6_internal_10770"
"57415" "4_internal_7614" "11_internal_8090"
"51222" "3_internal_11256" "15_internal_6217"
"45551" "2_internal_17371" "6_internal_11582"
"35796" "2_internal_13085" "11_internal_8592"
"38487" "2_internal_13286" "14_internal_6057"
"5066" "11_internal_7842" "14_internal_5872"
"42710" "2_internal_14060" "22_internal_3660"
"15044" "12_internal_9248" "14_internal_6979"
"10120" "1_internal_16329" "13_internal_4122"
"31298" "17_internal_8528" "22_internal_4474"
"63651" "5_internal_8525" "12_internal_9408"
"23828" "14_internal_5459" "18_internal_3584"
"48086" "2_internal_13910" "9_internal_6936"
"62883" "5_internal_8477" "11_internal_7844"
"33090" "1_internal_17401" "8_internal_8962"
"24011" "14_internal_5918" "19_internal_6081"
"42906" "2_internal_14814" "3_internal_11805"
"46408" "2_internal_13513" "6_internal_10358"
"24499" "14_internal_5646" "21_internal_2190"
"31992" "1_internal_18035" "7_internal_8888"
"43705" "2_internal_16290" "3_internal_11601"
"50047" "3_internal_11767" "12_internal_8652"
"10714" "1_internal_17322" "14_internal_6278"
"30920" "17_internal_10736" "21_internal_2157"
"46517" "2_internal_17371" "7_internal_8922"
"26077" "15_internal_5947" "18_internal_3090"
"27371" "1_internal_16425" "5_internal_8777"
"26137" "15_internal_5551" "18_internal_3422"
"26568" "15_internal_7775" "20_internal_5228"
"14179" "1_internal_20991" "19_internal_7682"
"9333" "1_internal_19627" "12_internal_9440"
"31950" "1_internal_15894" "7_internal_8524"
"15961" "12_internal_8486" "16_internal_6074"
"84646" "9_internal_6837" "22_internal_3362"
"56768" "4_internal_7493" "10_internal_8446"
"83684" "9_internal_6877" "17_internal_8298"
"23384" "14_internal_5899" "16_internal_5606"
"61572" "4_internal_7477" "7_internal_8922"
"40638" "2_internal_14044" "18_internal_3897"
"55811" "3_internal_11271" "8_internal_9243"
"2610" "10_internal_7957" "19_internal_6660"
"77189" "7_internal_8234" "22_internal_3429"
"77781" "7_internal_9046" "9_internal_7072"
"50617" "3_internal_11957" "14_internal_6979"
"31044" "17_internal_7681" "21_internal_2262"
"18858" "1_internal_16440" "22_internal_3416"
"44774" "2_internal_14093" "5_internal_9024"
"29157" "1_internal_18280" "6_internal_14120"
"19390" "1_internal_16421" "2_internal_13232"
"16249" "12_internal_9262" "17_internal_8528"
"5223" "11_internal_9519" "14_internal_5530"
"59627" "4_internal_9998" "19_internal_5894"
"68002" "6_internal_10358" "10_internal_10842"
"65495" "5_internal_9676" "19_internal_6081"
"82628" "9_internal_7309" "12_internal_12213"
"8947" "1_internal_17026" "12_internal_9288"
"16903" "12_internal_10061" "19_internal_6125"
"79435" "8_internal_8231" "14_internal_5898"
"79576" "8_internal_7287" "14_internal_5898"
"76734" "7_internal_8886" "20_internal_7534"
"7481" "1_internal_16425" "11_internal_7586"
"59537" "4_internal_9096" "19_internal_5985"
"55773" "3_internal_11879" "7_internal_8505"
"37548" "2_internal_15427" "12_internal_9321"
"55008" "3_internal_12171" "6_internal_10986"
"22373" "1_internal_18837" "3_internal_11474"
"67842" "6_internal_10924" "10_internal_7957"
"27073" "1_internal_16455" "5_internal_8502"
"30275" "17_internal_7654" "19_internal_6257"
"50287" "3_internal_11879" "12_internal_8652"
"36887" "2_internal_14084" "12_internal_9815"
"8977" "1_internal_21872" "12_internal_13502"
"58167" "4_internal_7218" "14_internal_5656"
"21259" "13_internal_4091" "17_internal_8106"
"13064" "1_internal_15656" "18_internal_4869"
"49211" "3_internal_10865" "11_internal_8098"
"25409" "1_internal_15894" "4_internal_7748"
"63097" "5_internal_12083" "11_internal_7737"
"17136" "12_internal_9203" "19_internal_5811"
"7783" "1_internal_16191" "11_internal_7586"
"31486" "1_internal_15656" "7_internal_8694"
"68574" "6_internal_11219" "11_internal_7635"
"75791" "7_internal_8308" "17_internal_10263"
"11525" "1_internal_16693" "15_internal_6431"
"56069" "3_internal_16894" "8_internal_7021"
"21091" "13_internal_4091" "16_internal_8921"
"67437" "5_internal_8777" "8_internal_7036"
"42271" "2_internal_14232" "21_internal_2454"
"23196" "14_internal_5443" "15_internal_5737"
"33455" "19_internal_6858" "20_internal_4799"
"57385" "4_internal_8569" "11_internal_9519"
"72169" "6_internal_11430" "21_internal_2268"
"70399" "6_internal_10602" "15_internal_6851"
"56001" "3_internal_11012" "8_internal_7229"
"83025" "9_internal_7272" "14_internal_6049"
"12113" "1_internal_17181" "17_internal_8363"
"4134" "11_internal_8165" "12_internal_9248"
"72631" "6_internal_11430" "7_internal_8186"
"38928" "2_internal_17047" "15_internal_7871"
"45115" "2_internal_14232" "5_internal_9276"
"12106" "1_internal_16681" "17_internal_8418"
"67777" "5_internal_8525" "9_internal_6805"
"11909" "1_internal_16135" "16_internal_6050"
"74884" "7_internal_9046" "12_internal_8495"
"67610" "5_internal_8477" "9_internal_7427"
"73646" "6_internal_12125" "9_internal_7427"
"60238" "4_internal_7493" "22_internal_3328"
"72791" "6_internal_10539" "7_internal_8782"
"42404" "2_internal_13513" "21_internal_2190"
"35871" "2_internal_14113" "11_internal_7890"
"77890" "8_internal_7697" "10_internal_8446"
"21066" "13_internal_4070" "16_internal_7511"
"67092" "5_internal_8502" "7_internal_8778"
"39872" "2_internal_13910" "17_internal_7924"
"2996" "10_internal_10402" "21_internal_2157"
"17508" "1_internal_21620" "21_internal_2566"
"40452" "2_internal_15033" "18_internal_3257"
"44915" "2_internal_14527" "5_internal_13039"
"15608" "12_internal_8617" "15_internal_5947"
"3245" "10_internal_7733" "22_internal_3457"
"64627" "5_internal_8473" "16_internal_6038"
"81483" "8_internal_7580" "22_internal_3443"
"17021" "12_internal_8617" "19_internal_6383"
"36541" "21_internal_2384" "22_internal_3734"
"83680" "9_internal_7309" "17_internal_9318"
"52764" "3_internal_13258" "20_internal_5496"
"14743" "1_internal_16427" "20_internal_4785"
"14351" "1_internal_18914" "20_internal_4872"
"29303" "1_internal_18407" "6_internal_10336"
"74957" "7_internal_8436" "13_internal_4148"
"63984" "5_internal_8791" "14_internal_5664"
"4297" "11_internal_7685" "12_internal_9810"
"9684" "1_internal_17401" "12_internal_9321"
"37389" "2_internal_13894" "12_internal_9321"
"74507" "7_internal_8782" "12_internal_8976"
"10087" "1_internal_19627" "13_internal_4070"
"65979" "5_internal_8791" "21_internal_2454"
"78972" "8_internal_7091" "12_internal_9845"
"11821" "1_internal_16927" "16_internal_5606"
"2536" "10_internal_8205" "19_internal_6274"
"28734" "16_internal_6669" "22_internal_3417"
"31077" "17_internal_8528" "21_internal_2670"
"12491" "1_internal_17138" "17_internal_7821"
"3490" "1_internal_17048" "10_internal_8749"
"66691" "5_internal_8473" "6_internal_10502"
"81667" "8_internal_8231" "9_internal_7917"
"74934" "7_internal_8632" "13_internal_3824"
"44247" "2_internal_14342" "4_internal_7411"
"45280" "2_internal_13354" "5_internal_8525"
"24065" "14_internal_5664" "19_internal_6284"
"1141" "10_internal_7937" "14_internal_6736"
"19255" "1_internal_17298" "2_internal_17371"
"14884" "12_internal_9831" "13_internal_4122"
"54159" "3_internal_11957" "5_internal_9243"
"66788" "5_internal_8375" "6_internal_10291"
"62113" "4_internal_7493" "9_internal_6805"
"24193" "14_internal_5530" "19_internal_6284"
"75273" "7_internal_8648" "14_internal_6720"
"78643" "8_internal_7198" "12_internal_9262"
"3424" "1_internal_23328" "10_internal_10842"
"55261" "3_internal_13641" "6_internal_10541"
"58767" "4_internal_7187" "16_internal_5766"
"70945" "6_internal_10358" "17_internal_8106"
"81757" "8_internal_6990" "9_internal_7309"
"59308" "4_internal_7493" "18_internal_3090"
"23425" "14_internal_5862" "17_internal_8159"
"11750" "1_internal_17298" "16_internal_6481"
"50082" "3_internal_10963" "12_internal_8674"
"78090" "8_internal_7041" "10_internal_8486"
"72428" "6_internal_10398" "22_internal_3457"
"37479" "2_internal_16290" "12_internal_8652"
"67816" "6_internal_10254" "10_internal_8259"
"57322" "4_internal_8896" "11_internal_11076"
"49501" "3_internal_12205" "11_internal_8451"
"16689" "12_internal_8546" "18_internal_3584"
"77740" "7_internal_8682" "9_internal_7140"
"26166" "15_internal_6434" "19_internal_6407"
"83293" "9_internal_7774" "15_internal_6532"
"69888" "6_internal_10358" "14_internal_5459"
"22298" "1_internal_17928" "3_internal_12222"
